ID,Seed,Levels,Wall_ins_thickness,Roof_ins_thickness,Ground_ins_thickness,Wnd_density_south,Wnd_density_north,Wnd_density_west,Wnd_density_east,Window_Option,Shading,Exterior_Surface,Form_factor,Windows,Walls,Win north area,Win south area,Win west area,Win east area,Wall area,Roof area,Ground area,imgName,Total CO2,MaterialCO2,OperationCO2,CO2 End of Life,Climate-location,Construction-preset,C3C4 MaterialCO2,D Material CO2,img
2752,18423,3,0.17,0.25,0.1,0.414269,0.181766,0.319258,0.251137,1,0,3531.092315,2.206933,381.137154,1296.419033,80.828803,184.219179,64.976729,51.112443,915.281879,1117.336641,1117.336641,s15671i2752d42.jpg,1291800,483546.795097,808255.27378,42401.336399,1,1,9216.244806,-70154.723674,NumberSlider2752.png
2753,18424,5,0.17,0.25,0.1,0.414269,0.26013,0.223743,0.251137,1,0,3320.026331,2.075016,662.508557,2069.25135,215.271957,362.093557,55.817546,29.325497,1406.742793,625.38749,625.38749,s15671i2753d145.jpg,1698700,538576.392275,1160100,40570.936738,2,1,8919.868325,-69375.129472,NumberSlider2753.png
2755,18426,5,0.17,0.25,0.1,0.247118,0.26013,0.223743,0.155622,1,0,2780.611844,1.737882,422.530989,1769.507902,176.738136,167.897158,45.94156,31.954135,1346.976913,505.551971,505.551971,s15671i2755d165.jpg,886116.943971,168059.235104,718057.708867,10548.576756,1,2,34633.905768,-41923.623952,NumberSlider2755.png
2756,18427,3,0.17,0.25,0.1,0.429967,0.188494,0.328228,0.155622,1,0,4008.744816,2.505466,416.409088,1434.731265,97.056753,221.392525,66.45275,31.507061,1018.322177,1287.006776,1287.006776,s15671i2756d51.jpg,1170900,210435.007303,960474.404105,16834.308134,2,2,43993.853676,-63734.260856,NumberSlider2756.png
2757,18428,5,0.17,0.25,0.1,0.429967,0.188494,0.328228,0.155622,1,0,3643.826935,2.277392,698.626152,2336.998015,186.586048,425.614447,58.628356,27.797302,1638.371863,653.41446,653.41446,s15671i2757d135.jpg,1300400,-15259.130134,1315700,15794.422583,0,3,281537.293189,-318334.931817,NumberSlider2757.png
2758,18429,4,0.17,0.25,0.1,0.262815,0.266858,0.232713,0.260107,1,0,3095.679075,1.934799,420.172716,1613.375514,163.800514,161.319255,44.884662,50.168285,1193.202798,741.151781,741.151781,s15671i2758d72.jpg,702144.267011,-27626.807154,729771.074165,14610.535657,1,3,240025.115609,-275138.255188,NumberSlider2758.png
2759,18430,2,0.17,0.25,0.1,0.262815,0.266858,0.232713,0.260107,1,0,3799.379218,2.374612,303.690116,1167.32344,116.219742,114.459239,34.476365,38.534769,863.633324,1316.027889,1316.027889,s15671i2759d10.jpg,776070.444019,69667.372741,706403.071278,18131.198249,2,3,206021.461382,-255524.247377,NumberSlider2759.png
2760,18431,4,0.17,0.25,0.1,0.445664,0.266858,0.232713,0.260107,1,0,2387.474233,1.492171,426.566677,1297.740172,127.23984,212.496152,37.88567,48.945015,871.173495,544.86703,544.86703,s15671i2760d80.jpg,1087800,394905.536149,692905.655111,32118.587775,0,0,7430.413737,-36572.379144,NumberSlider2760.png
2761,18432,2,0.17,0.25,0.1,0.445664,0.195222,0.337198,0.260107,1,0,2638.3351,1.648959,267.421846,857.140302,51.222477,116.933943,56.038558,43.226868,589.718456,890.597399,890.597399,s15671i2761d12.jpg,848585.401623,360251.347742,488334.053881,29286.89069,1,0,7249.936587,-45048.886251,NumberSlider2761.png
2762,18433,4,0.17,0.25,0.1,0.278513,0.195222,0.337198,0.164592,1,0,3399.813489,2.124883,388.320358,1611.457313,111.239066,158.699367,79.551516,38.830408,1223.136955,894.178088,894.178088,s15671i2762d80.jpg,1427300,526859.720824,900445.408637,48646.18496,2,0,10707.612347,-47998.376351,NumberSlider2762.png
2763,18434,2,0.17,0.25,0.1,0.278513,0.273585,0.337198,0.164592,1,0,4357.276533,2.723298,291.395095,1085.916545,103.020933,104.87652,56.109614,27.388029,794.521451,1635.679994,1635.679994,s15671i2763d14.jpg,1399400,515256.406147,884170.330158,44759.356919,0,1,10320.053502,-80034.782644,NumberSlider2763.png
2764,18435,4,0.17,0.25,0.1,0.461362,0.273585,0.241683,0.164592,1,0,2395.860576,1.497413,417.930695,1305.535027,134.759272,214.385867,45.457461,23.328096,887.604332,545.162775,545.162775,s15671i2764d84.jpg,993066.85937,377273.579999,615793.279371,28950.985248,1,1,6463.730223,-51403.712541,NumberSlider2764.png
2765,18436,2,0.17,0.25,0.1,0.461362,0.273585,0.241683,0.269077,1,0,3171.5207,sty.22,289.237948,890.049571,75.584476,127.46224,40.78424,45.406992,600.811623,1140.735565,1140.735565,s15671i2765d16.jpg,1043900,394899.852156,648995.663621,32512.420899,2,1,7646.390331,-61721.050421,NumberSlider2765.png
2766,18437,4,0.17,0.25,0.1,0.294211,0.201949,0.346168,0.269077,1,0,3552.39402,2.220246,450.868819,1707.747965,126.294114,183.992332,79.098778,61.483595,1256.879146,922.323028,922.323028,s15671i2766d100.jpg,1122200,171464.419928,950768.528664,13674.194425,0,2,43368.681927,-51573.101342,NumberSlider2766.png
2767,18438,3,0.17,0.25,0.1,0.294211,0.201949,0.346168,0.269077,1,0,3916.488851,2.447806,415.931092,1586.848712,122.47236,178.424587,64.724048,50.310096,1170.91762,1164.82007,1164.82007,s15671i2767d27.jpg,1069900,213708.620261,856174.389392,15748.076293,1,2,42138.655542,-59908.992614,NumberSlider2767.png
2768,18439,4,0.17,0.25,0.1,0.294211,0.280313,0.346168,0.173562,1,0,2657.027053,1.660642,423.463801,1505.448117,164.986527,173.166535,56.821521,28.489217,1081.984316,575.789468,575.789468,s15671i2768d100.jpg,963259.974265,161374.000894,801885.973371,9983.495825,2,2,30883.67311,-39021.042952,NumberSlider2768.png
2769,18440,3,0.17,0.25,0.1,0.47706,0.280313,0.250653,0.173562,1,0,3162.439085,1.976524,426.966227,1295.905781,127.969927,217.789771,47.981953,33.224576,868.939554,933.266652,933.266652,s15671i2769d33.jpg,818030.326626,22303.761517,795726.565109,15842.018781,0,3,213012.885397,-254749.503359,NumberSlider2769.png
2770,18441,4,0.17,0.25,0.1,0.47706,0.280313,0.250653,0.173562,1,0,3938.998682,2.461874,724.139319,2059.056332,241.8116,411.534914,41.828866,28.963939,1334.917012,939.971175,939.971175,s15671i2770d108.jpg,1180400,-17706.372753,1198100,17385.464654,1,3,285569.281616,-325986.798112,NumberSlider2770.png
2771,18442,3,0.17,0.25,0.1,0.309909,0.208677,0.250653,0.173562,1,0,3913.384509,2.445865,390.095287,1575.518813,123.644285,183.625732,48.938408,33.886862,1185.423526,1168.932848,1168.932848,s15671i2771d36.jpg,859429.987598,-478.958098,859908.945696,18924.758768,2,3,265543.917373,-313519.376434,NumberSlider2771.png
2772,18443,4,0.17,0.25,0.1,0.309909,0.208677,0.155138,0.278047,1,0,2977.689071,1.861056,411.234681,1642.340657,135.653985,201.461494,26.544577,47.574624,1231.105976,667.674207,667.674207,s15671i2772d116.jpg,1219400,481362.587319,738007.74983,40046.006818,0,0,9389.068246,-41651.612498,NumberSlider2772.png
2773,18444,3,0.17,0.25,0.1,0.492757,0.287041,0.155138,0.278047,1,0,3767.535662,2.35471,457.175668,1359.870182,134.685325,231.211906,32.689876,58.58856,902.694514,1203.83274,1203.83274,s15671i2773d36.jpg,1374900,528991.747181,845949.843218,48931.143645,1,0,10728.778691,-57286.897976,NumberSlider2773.png
2774,18445,5,0.17,0.25,0.1,0.492757,0.287041,0.155138,0.278047,1,0,3518.810913,2.199257,719.740526,2070.487962,224.661939,385.673161,39.18176,70.223666,1350.747436,724.161475,724.161475,s15671i2774d150.jpg,1862900,584240.161386,1278700,49666.003956,2,0,10923.566284,-47789.236504,NumberSlider2774.png
2775,18446,3,0.17,0.25,0.1,0.325606,0.287041,0.259623,0.182532,1,0,2307.536625,1.44221,276.356966,998.035141,93.799892,106.402504,44.716174,31.438395,721.678175,654.750742,654.750742,s15671i2775d45.jpg,888143.086634,347671.977833,540471.108801,27560.323576,0,1,6376.380649,-52755.207558,NumberSlider2775.png
2776,18447,5,0.17,0.25,0.1,0.325606,0.215404,0.259623,0.182532,1,0,3161.844879,1.976153,526.452349,2010.107885,172.352812,273.801488,49.246456,31.051592,1483.655537,575.868497,575.868497,s15671i2776d150.jpg,1321200,527125.521282,794043.519057,38882.949992,1,1,8794.725102,-69713.59041,NumberSlider2776.png
2777,18448,3,0.17,0.25,0.1,0.158455,0.215404,0.164108,0.182532,1,0,3916.725366,2.447953,278.557085,1517.284974,123.30329,90.704014,30.559493,33.990288,1238.727889,1199.720196,1199.720196,s15671i2777d48.jpg,1510800,540995.035792,969819.411303,46895.887408,2,1,10447.447096,-79767.641228,NumberSlider2777.png
2778,18449,5,0.17,0.25,0.1,0.158455,0.293768,0.164108,0.287017,1,0,2534.878441,1.584299,404.452675,1789.456314,218.896062,118.069997,24.549966,42.936652,1385.003639,372.711064,372.711064,s15671i2778d170.jpg,840112.026886,172898.898647,667213.128239,9109.003209,0,2,29691.475,-37062.205726,NumberSlider2778.png
2779,18450,3,0.17,0.25,0.1,0.341304,0.293768,0.164108,0.287017,1,0,2890.086783,1.806304,396.666184,1324.269912,156.445326,181.760396,21.266473,37.193989,927.603729,782.908436,782.908436,s15671i2779d51.jpg,853360.312411,185819.11045,667541.201961,11901.641245,1,2,30772.71064,-46667.172852,NumberSlider2779.png
2780,18451,5,0.17,0.25,0.1,0.341304,0.293768,0.268593,0.287017,1,0,3696.27411,2.310171,743.527478,2379.210231,296.491063,362.638804,48.400755,35.996856,1635.682752,658.53194,658.53194,s15671i2780d130.jpg,1547400,219430.28166,1328000,12507.51755,2,2,42895.62547,-48115.427297,NumberSlider2780.png
2781,18452,4,0.17,0.25,0.1,0.174153,0.222132,0.268593,0.191502,1,0,3422.763515,2.139227,349.218093,1692.147908,139.441883,109.32332,58.642115,41.810775,1342.929815,865.307803,865.307803,s15671i2781d76.jpg,763956.187634,-57108.079667,821064.267301,16343.868821,0,3,272282.280522,-310718.168209,NumberSlider2781.png
2782,18453,2,0.17,0.25,0.1,0.174153,0.222132,0.268593,0.191502,1,0,3206.078764,2.003799,199.495505,957.985174,72.709377,57.004613,40.736864,29.044652,758.489669,1124.046795,1124.046795,s15671i2782d10.jpg,603190.386137,55642.842072,547547.544065,16018.031409,1,3,181468.220621,-225974.454927,NumberSlider2782.png
2783,18454,4,0.17,0.25,0.1,0.357002,0.150496,0.173078,0.191502,1,0,2867.157832,1.791974,335.042525,1432.956563,77.743544,184.421027,34.597561,38.280392,1097.914038,717.100634,717.100634,s15671i2783d80.jpg,672342.436704,-35809.916439,708152.353143,14152.104662,2,3,229645.057975,-264103.32768,NumberSlider2783.png
2784,18455,2,0.17,0.25,0.1,0.357002,0.150496,0.173078,0.191502,1,0,4672.675945,2.920422,268.487093,1163.586354,55.761447,143.40493,40.697584,28.623132,895.099261,1754.544795,1754.544795,s15671i2784d10.jpg,1504300,571648.198332,932655.446426,52034.951771,0,0,12190.291421,-70767.214941,NumberSlider2784.png
2785,18456,4,0.17,0.25,0.1,0.189851,0.150496,0.277564,0.295987,1,0,3447.729955,2.154831,337.300183,1637.19424,85.318119,107.62892,69.85809,74.495053,1299.894058,905.267857,905.267857,s15671i2785d84.jpg,1390700,537597.953438,853137.926003,49744.753415,1,0,11035.591873,-48656.06221,NumberSlider2785.png
2786,18457,2,0.17,0.25,0.1,0.189851,0.22886,0.277564,0.295987,1,0,3015.876927,1.884923,195.417614,807.316914,53.358477,44.263558,47.327077,50.468502,611.899299,1104.280007,1104.280007,s15671i2786d14.jpg,1038200,392100.881724,646146.444574,34410.645671,2,0,8289.683309,-51169.951396,NumberSlider2786.png
2787,18458,4,0.17,0.25,0.1,0.372699,0.22886,0.277564,0.295987,1,0,2451.812277,1.532383,401.037657,1347.532214,119.287355,194.260333,42.339792,45.150176,946.494557,552.140032,552.140032,s15671i2787d92.jpg,1036100,385871.178492,650238.198852,29583.934747,0,1,6651.743218,-52927.886631,NumberSlider2787.png
2788,18459,3,0.17,0.25,0.1,0.372699,0.157223,0.182049,0.200472,1,0,4224.370843,2.640232,414.051328,1680.946563,87.429984,245.527699,63.942018,17.151627,1266.895235,1271.71214,1271.71214,s15671i2788d27.jpg,1480400,579344.607722,901077.619788,49231.883628,1,1,10884.485085,-82431.263064,NumberSlider2788.png
2789,18460,4,0.17,0.25,0.1,0.372699,0.157223,0.182049,0.200472,1,0,4160.855509,2.600535,527.354762,2097.118819,134.671559,319.240239,34.952822,38.490141,1569.764057,1031.868345,1031.868345,s15671i2789d100.jpg,1677000,612359.463687,1064600,51147.942046,2,1,10978.438388,-80496.419625,NumberSlider2789.png
2790,18461,3,0.17,0.25,0.1,0.205548,0.157223,0.182049,0.200472,1,0,2854.175479,1.78386,208.562602,1127.590362,56.529649,73.904889,37.182545,40.945519,919.02776,863.292558,863.292558,s15671i2790d30.jpg,807727.341256,162289.879906,645437.46135,12612.706549,0,2,32702.869017,-49347.589886,NumberSlider2790.png
2791,18462,4,0.17,0.25,0.1,0.205548,0.235587,0.286534,0.304957,1,0,2836.930298,1.773081,360.682152,1528.982041,141.817059,148.352426,60.239664,10.273003,1168.299889,653.974129,653.974129,s15671i2791d100.jpg,837823.918872,157096.279933,680727.638939,10823.608231,1,2,34062.699707,-41936.64943,NumberSlider2791.png
2792,18463,3,0.17,0.25,0.1,0.388397,0.235587,0.286534,0.304957,1,0,2505.961719,1.566226,330.839409,1079.086693,84.860505,139.903986,51.385445,54.689474,748.247284,713.437513,713.437513,s15671i2792d33.jpg,846905.129954,165025.21366,681879.916294,11098.044732,2,2,27660.993458,-44017.348385,NumberSlider2792.png
2793,18464,4,0.17,0.25,0.1,0.388397,0.163951,0.191019,0.304957,1,0,2719.093688,1.699434,408.967665,1512.527658,98.532514,233.42197,29.660616,47.352565,1103.559993,603.283015,603.283015,s15671i2793d112.jpg,730365.163232,-9488.805631,739853.968863,12759.952951,0,3,208980.798635,-240417.143204,NumberSlider2793.png
2794,18465,3,0.17,0.25,0.1,0.221246,0.163951,0.191019,0.304957,1,0,3271.523577,2.044702,257.67955,1219.693979,66.288286,89.453711,39.259911,62.677642,962.014429,1025.914799,1025.914799,s15671i2794d33.jpg,677252.384018,-9377.9806,686630.364618,16960.24986,1,3,231710.897586,-275894.91469,NumberSlider2794.png
2795,18466,4,0.17,0.25,0.1,0.221246,0.163951,0.191019,0.209443,1,0,3031.5385,1.894712,325.490387,1675.580987,107.539399,145.120639,34.739841,38.090508,1350.0906,677.978757,677.978757,s15671i2795d108.jpg,679989.45407,-30440.149792,710429.603862,14005.925656,2,3,238138.724229,-271600.554786,NumberSlider2795.png
2796,18467,3,0.17,0.25,0.1,0.404095,0.242315,0.295504,0.209443,1,0,3032.910066,1.895569,363.651152,1205.762174,101.453575,169.188521,54.430595,38.578461,842.111022,913.573946,913.573946,s15671i2796d39.jpg,1162100,447278.884971,714816.761365,39436.005366,0,0,9004.901164,-48835.306467,NumberSlider2796.png
2797,18468,5,0.17,0.25,0.1,0.404095,0.242315,0.295504,0.209443,1,0,2646.163055,1.653852,494.271265,1649.530365,133.280513,222.264546,81.185105,57.541102,1155.2591,498.316345,498.316345,s15671i2797d150.jpg,1197600,463433.229721,734202.48989,37474.086093,1,0,8752.741167,-40546.053102,NumberSlider2797.png
2798,18469,3,0.17,0.25,0.1,0.236944,0.170679,0.295504,0.313928,1,0,3463.088784,2.16443,316.917099,1321.300278,72.483346,100.624697,69.730772,74.078284,1004.383179,1070.894253,1070.894253,s15671i2798d42.jpg,1339500,501649.075687,837845.807659,45712.713713,2,0,10381.207661,-53998.16548,NumberSlider2798.png
2799,18470,5,0.17,0.25,0.1,0.236944,0.170679,0.199989,0.313928,1,0,3255.484901,2.034678,443.78032,2063.740746,138.918422,192.85291,43.587919,68.421068,1619.960426,595.872077,595.872077,s15671i2799d165.jpg,1358100,543286.951177,814826.173853,40616.951855,0,1,9265.46563,-73349.990651,NumberSlider2799.png
2800,18471,3,0.17,0.25,0.1,0.419793,0.170679,0.199989,0.313928,1,0,3192.729181,1.995456,338.249594,1210.813939,60.46624,148.719826,50.224636,78.838892,872.564344,990.957621,990.957621,s15671i2800d48.jpg,1164200,445072.809941,719165.381052,38407.774555,1,1,8465.93511,-65630.535487,NumberSlider2800.png
2801,18472,5,0.17,0.25,0.1,0.419793,0.249042,0.199989,0.218413,1,0,2826.138718,1.766337,515.887941,1755.896917,139.982977,255.924781,71.605328,48.374854,1240.008976,535.1209,535.1209,s15671i2801d125.jpg,1370500,468884.219662,901625.229832,35510.342585,2,1,7921.196908,-63072.843778,NumberSlider2801.png
2802,18473,3,0.17,0.25,0.1,0.252641,0.249042,0.304474,0.218413,1,0,3680.818511,2.300512,345.898572,1360.546904,115.19354,116.858304,66.292311,47.554417,1014.648332,1160.135804,1160.135804,s15671i2802d51.jpg,1085600,195753.184714,889832.600862,15583.366562,0,2,40814.449719,-59473.022821,NumberSlider2802.png
2803,18474,2,0.17,0.25,0.1,0.252641,0.177406,0.304474,0.218413,1,0,4603.539498,2.877212,266.824483,1143.259038,61.288141,87.279544,68.86027,49.396528,876.434555,1730.14023,1730.14023,s15671i2803d8.jpg,1115200,261366.937287,853793.882312,19453.423939,1,2,41152.276621,-73248.535679,NumberSlider2803.png
2804,18475,4,0.17,0.25,0.1,0.43549,0.177406,0.208959,0.218413,1,0,3415.314588,2.134572,461.747403,1636.3329,102.059618,282.104683,66.486137,11.096965,1174.585497,889.490844,889.490844,s15671i2804d72.jpg,1135100,168791.744463,966337.54777,13287.911193,2,2,41677.793811,-50266.570738,NumberSlider2804.png
2805,18476,2,0.17,0.25,0.1,0.43549,0.177406,0.208959,0.322898,1,0,3822.816856,2.389261,318.474588,1084.735902,65.701267,161.281169,35.945973,55.546179,766.261314,1369.040477,1369.040477,s15671i2805d10.jpg,777859.361853,72391.568213,705467.79364,18537.844765,0,3,204922.952286,-255784.105711,NumberSlider2805.png
2806,18477,4,0.17,0.25,0.1,0.268339,0.25577,0.208959,0.322898,1,0,2379.304036,1.487065,338.51648,1286.625239,119.956295,125.851287,36.424015,56.284883,948.108758,546.339399,546.339399,s15671i2806d76.jpg,556312.443041,-9735.27122,566047.714261,11813.52248,1,3,188777.472472,-218675.194354,NumberSlider2806.png
2807,18478,2,0.17,0.25,0.1,0.268339,0.25577,0.313444,0.322898,1,0,2919.019243,1.824387,231.513335,814.476927,62.965574,66.059881,50.482645,52.005235,582.963593,1052.271158,1052.271158,s15671i2807d12.jpg,622932.728555,59797.377833,563135.350722,15063.923408,2,3,163798.585224,-206413.757804,NumberSlider2807.png
2808,18479,4,0.17,0.25,0.1,0.451188,0.184134,0.313444,0.227383,1,0,3137.096169,1.960685,450.856639,1507.355008,95.620287,195.271475,123.74847,36.216407,1056.498369,814.870581,814.870581,s15671i2808d88.jpg,1353800,490173.775045,863672.581726,44134.071351,0,0,9667.41826,-45014.185894,NumberSlider2808.png
2809,18480,2,0.17,0.25,0.1,0.451188,0.184134,0.313444,0.227383,1,0,4065.96423,2.541228,300.91002,1016.554573,50.702894,124.238736,73.00681,52.96158,715.644553,1524.704829,1524.704829,s15671i2809d14.jpg,1289400,500906.676728,788500.920473,45111.300481,1,0,10540.633651,-63483.567901,NumberSlider2809.png
2810,18481,4,0.17,0.25,0.1,0.451188,0.184134,0.217929,0.227383,1,0,2707.96688,1.692479,422.907895,1448.916775,87.445288,223.618702,65.04461,46.799294,1026.00888,629.525053,629.525053,s15671i2810d92.jpg,1196200,439634.009442,756516.399145,36749.417402,2,0,8462.094921,-39654.259548,NumberSlider2810.png
2811,18482,3,0.17,0.25,0.1,0.284037,0.262498,0.217929,0.331868,1,0,2743.323603,1.714577,299.031463,1091.705339,86.625796,93.733925,47.039232,71.63251,792.673876,825.809132,825.809132,s15671i2811d27.jpg,1038600,395692.881935,642866.11723,33039.369198,0,1,7425.028876,-59175.880942,NumberSlider2811.png
2812,18483,4,0.17,0.25,0.1,0.284037,0.262498,0.322414,0.331868,1,0,3179.929604,1.987456,470.814166,1638.176798,158.599825,171.613825,69.284494,71.316022,1167.362632,770.876403,770.876403,s15671i2812d100.jpg,1260900,479183.253721,781747.273326,39005.35576,1,1,8465.582486,-64070.643058,NumberSlider2812.png
2813,18484,3,0.17,0.25,0.1,0.466886,0.190861,0.322414,0.331868,1,0,4005.588544,2.503493,487.515832,1484.602072,153.39794,255.132466,64.480258,14.505168,997.08624,1260.493236,1260.493236,s15671i2813d30.jpg,1508500,539840.651036,968690.035268,47161.309666,2,1,10150.051952,-76032.8185,NumberSlider2813.png
2814,18485,4,0.17,0.25,0.1,0.466886,0.190861,0.322414,0.236353,1,0,3113.346024,1.945841,539.624354,1686.697775,122.668151,312.709208,69.107658,35.139337,1147.073421,713.324124,713.324124,s15671i2814d104.jpg,1183900,178646.400679,1005300,11478.477827,0,2,35805.385727,-43995.074093,NumberSlider2814.png
2815,18486,3,0.17,0.25,0.1,0.299735,0.190861,0.226899,0.236353,1,0,2923.947806,1.827467,283.467806,1178.126674,73.869755,116.007393,45.840367,47.75029,894.658868,872.910566,872.910566,s15671i2815d30.jpg,809021.489234,172323.196202,636698.293032,12715.053098,1,2,32753.388267,-49626.645492,NumberSlider2815.png
2816,18487,4,0.17,0.25,0.1,0.299735,0.269225,0.226899,0.236353,1,0,3526.524426,2.204078,496.634385,1821.425102,190.366604,211.939599,46.201604,48.126578,1324.790717,852.549662,852.549662,s15671i2816d108.jpg,1159600,181805.602316,977750.977226,13011.481448,2,2,41651.968701,-49229.826986,NumberSlider2816.png
